id_x,full_name,games,time,goals,xG,assists_x,xA,shots,key_passes,yellow_cards_x,red_cards_x,position,team_title,team_short,npg,npxG,xGChain,xGBuildup,team_short.1,pos_x,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id_y,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,web_name_2,Team,key,pos_y,minutes,goals_scored,assists_y,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards_y,red_cards_y,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type
5549,Luka Milivojevic,31,2519,3,2.495715669,1,1.736452141,31,29,12,0,M S,Crystal Palace,Crystal Palace,1,0.9733779943,4.504622877,3.986329461,Crystal Palace,,,,66975,0,0,0,0,0,3,0,,0,Luka,0,138,FALSE,,,60,66975.jpg,0,Milivojevic,0.6,FALSE,,a,6,31,81,0,0,0,0,0,13.5,Milivojevic,Milivojevic,Crystal Palace,Milivojevic Crystal Palace,M,2510,3,1,7,38,0,0,0,12,0,0,9,382,460,499.1,190,114.9,127,47,48,37,172,93,104,60
706,Lukasz Fabianski,25,2117,0,0,0,0,0,0,1,0,GK,West Ham,West Ham,0,0,1.003832517,1.003832517,West Ham,,,,37096,0,0,0,0,0,1,0,,0,Lukasz,0,431,FALSE,,,50,37096.jpg,0,Fabianski,1.9,FALSE,,a,19,21,83,0,0,0,0,0,16.6,Fabianski,Fabianski,West Ham,Fabianski West Ham,GK,2117,0,0,5,34,0,1,0,1,0,72,5,414,531.2,0,0,53.2,102,14,424,38,418,35,244,14
1006,Luke Shaw,24,1735,0,0.719465985,0,1.375558405,11,19,7,0,D S,Manchester United,Man Utd,0,0.719465985,7.25877029,6.281433146,Man Utd,,,,106760,0,0,0,0,0,2,0,,0,Luke,0,300,FALSE,,,50,106760.jpg,0,Shaw,2,FALSE,,a,13,1,67,0,0,0,0,0,13.4,Shaw,Shaw,Man Utd,Shaw Man Utd,D,1730,0,0,8,15,0,0,0,7,0,0,2,381,344.2,321.2,187,85.1,182,69,112,25,176,38,161,45
8562,Luke Thomas,3,270,0,0,1,0.6299818009,0,9,0,0,M,Leicester,Leicester,0,0,1.378853023,1.267735928,Leicester,,,,244619,0,0,0,0,0,2,0,,0,Luke,0,240,FALSE,,,45,244619.jpg,0,Thomas,0.5,FALSE,,a,9,13,15,0,0,0,0,0,3.3,Thomas,Thomas,Leicester,Thomas Leicester,D,267,0,1,1,4,0,0,0,0,0,0,3,70,78.4,149.8,10,23.9,318,120,197,51,316,120,304,108
1748,Lys Mousset,30,1220,6,6.072983541,4,3.612106992,37,12,1,0,F S,Sheffield United,Sheffield Utd,6,6.072983541,9.621278783,2.463755716,Sheffield Utd,,,,178304,0,0,0,0,0,4,0,,0,Lys,0,359,FALSE,,,60,178304.jpg,0,Mousset,0.4,FALSE,,a,15,49,84,0,0,0,0,0,14,Mousset,Mousset,Sheffield Utd,Mousset Sheffield Utd,F,1223,6,4,3,15,0,0,0,1,0,0,11,248,303,163.1,530,98.1,200,23,186,27,60,28,138,27
485,Mamadou Sakho,14,928,0,0,0,0.02957283519,0,1,1,1,D S,Crystal Palace,Crystal Palace,0,0,1.73845271,1.708879873,Crystal Palace,,0,,40784,0,0,0,0,0,2,0,,0,Mamadou,0,127,FALSE,Muscle injury - Unknown return date,2020-08-15T10:00:11.633422Z,45,40784.jpg,0,Sakho,0.1,FALSE,,i,6,31,11,0,0,0,0,0,2.4,Sakho,Sakho,Crystal Palace,Sakho Crystal Palace,D,929,0,0,0,21,0,0,0,1,1,0,0,148,179.2,15.9,6,20.2,270,103,318,121,319,121,314,114
535,Manuel Lanzini,24,1372,0,2.141773476,2,2.079108534,23,31,1,0,F M S,West Ham,West Ham,0,2.141773476,5.773349335,3.432397785,West Ham,,,,86934,0,0,0,0,0,3,0,,0,Manuel,0,439,FALSE,,,65,86934.jpg,0,Lanzini,0.3,FALSE,,a,19,21,50,0,0,0,0,0,7.7,Lanzini,Lanzini,West Ham,Lanzini West Ham,M,1370,0,3,2,30,0,0,0,1,0,0,3,234,219,464.8,281,96.5,253,109,58,45,122,68,141,75
753,Marc Albrighton,20,860,0,0.4460918773,3,2.290337469,10,20,2,0,M S,Leicester,Leicester,0,0.4460918773,4.420472512,2.378024429,Leicester,,,,51938,0,0,0,0,0,3,0,,0,Marc,0,221,FALSE,,,55,51938.jpg,0,Albrighton,0.2,FALSE,,a,9,13,38,0,0,0,0,0,6.9,Albrighton,Albrighton,Leicester,Albrighton Leicester,M,857,0,3,3,11,0,0,0,2,0,0,1,185,190.6,287.9,102,58.1,265,113,124,82,229,116,231,112
1621,Marcos Alonso,18,1436,4,2.546826496,2,2.991487339,30,25,4,0,D M S,Chelsea,Chelsea,4,2.546826496,10.60677864,7.111681357,Chelsea,,,,82263,0,0,0,0,0,2,0,,0,Marcos,0,104,FALSE,,,60,82263.jpg,0,Alonso,9.2,FALSE,,a,5,8,100,0,0,0,0,0,16.7,Alonso,Alonso,Chelsea,Alonso Chelsea,D,1429,4,4,7,18,0,0,0,4,0,0,11,395,411.8,413.4,420,124.3,156,56,86,16,79,7,91,18
550,Marcos Rojo,3,119,0,0.1320688426,0,0,1,0,1,0,D S,Manchester United,Man Utd,0,0.1320688426,0.03241937235,0.03241937235,Man Utd,,,,58893,0,0,0,0,0,2,0,,0,Marcos,0,294,FALSE,,,50,58893.jpg,0,Rojo,0.2,FALSE,,a,13,1,3,0,0,0,0,0,0.6,Rojo,Rojo,Man Utd,Rojo Man Utd,D,121,0,0,0,2,0,0,0,1,0,0,0,9,20.2,1.9,6,2.8,349,130,342,131,322,123,359,133
556,Marcus Rashford,31,2673,17,19.50372761,7,5.457172869,95,33,3,0,F M,Manchester United,Man Utd,11,13.41441368,20.24479784,5.906573037,Man Utd,,,,176297,0,0,0,0,0,3,0,,0,Marcus,0,306,FALSE,,,95,176297.jpg,0,Rashford,9.7,FALSE,,a,13,1,177,0,0,0,0,0,18.6,Rashford,Rashford,Man Utd,Rashford Man Utd,M,2645,17,8,9,29,0,0,2,3,0,0,31,665,887,563.7,1265,271.7,16,6,35,29,13,4,14,8
533,Mark Noble,33,2709,4,2.773826021,3,3.181472189,17,44,5,0,M S,West Ham,West Ham,1,0.490319523,10.03794243,7.929711479,West Ham,,,,18073,0,0,0,0,0,3,0,,0,Mark,0,427,FALSE,,,50,18073.jpg,0,Noble,1.2,FALSE,,a,19,21,105,0,0,0,0,0,21,Noble,Noble,West Ham,Noble West Ham,M,2675,4,4,7,44,0,0,0,5,0,0,8,504,542.2,602.2,164,131.1,97,31,29,23,192,101,82,48
6532,Martin Dubravka,38,3420,0,0,0,0,0,0,0,0,GK,Newcastle United,Newcastle,0,0,2.55671307,2.55671307,Newcastle,,,,67089,0,0,0,0,0,1,0,,0,Martin,0,326,FALSE,,,50,67089.jpg,0,Dubravka,2.8,FALSE,,a,14,4,143,0,0,0,0,0,28.6,Dubravka,Dubravka,Newcastle,Dubravka Newcastle,GK,3420,0,0,11,58,0,0,0,0,0,139,7,719,1019,0,0,102,5,1,433,42,427,39,130,1
525,Martin Kelly,19,1554,0,0.0609724056,1,0.8339540884,2,6,0,0,D S,Crystal Palace,Crystal Palace,0,0.0609724056,2.381859912,2.184050214,Crystal Palace,,,,58786,0,0,0,0,0,2,0,,0,Martin,0,135,FALSE,,,45,58786.jpg,0,Kelly,1.2,FALSE,,a,6,31,64,0,0,0,0,0,14.2,Kelly,Kelly,Crystal Palace,Kelly Crystal Palace,D,1547,0,1,6,16,0,0,0,0,0,0,4,288,305.4,96.5,15,41.7,197,76,228,67,310,117,272,94
1950,Martín Montoya,27,1912,0,1.434309933,1,1.942305795,8,21,5,0,D M S,Brighton,Brighton,0,1.434309933,6.852791702,4.159861935,Brighton,,,,86153,0,0,0,0,0,2,0,,0,Martín,0,63,FALSE,,,45,86153.jpg,0,Montoya,0.4,FALSE,,a,3,36,62,0,0,0,0,0,13.8,Montoya,Montoya,Brighton,Montoya Brighton,D,1892,0,1,6,32,0,0,0,5,0,0,3,313,337.4,338,177,85.5,184,71,104,22,184,43,160,44
8040,Marvelous Nakamba,29,1836,0,0.1315446673,0,0.5477455305,7,12,5,0,M S,Aston Villa,Aston Villa,0,0.1315446673,4.796764562,4.29724895,Aston Villa,,,,184704,0,0,0,0,0,3,0,,0,Marvelous,0,44,FALSE,,,45,184704.jpg,0,Nakamba,0.9,FALSE,,a,2,7,43,0,0,0,0,0,9.6,Nakamba,Nakamba,Aston Villa,Nakamba Aston Villa,M,1826,0,0,1,37,0,0,0,5,0,0,0,273,292.2,162.9,24,47.9,207,86,187,114,299,142,258,118
7490,Mason Greenwood,31,1304,10,3.387857363,1,1.411507794,39,14,0,0,F M S,Manchester United,Man Utd,10,3.387857363,8.516980451,4.284458378,Man Utd,,,,220688,0,0,0,0,0,3,0,,0,Mason,0,315,FALSE,,,75,220688.jpg,0,Greenwood,16.4,FALSE,,a,13,1,103,0,0,0,0,0,13.7,Greenwood,Greenwood,Man Utd,Greenwood Man Utd,M,1303,10,1,6,13,0,0,0,0,0,0,17,430,449.6,222.7,502,117,135,52,156,102,64,33,100,59
985,Mason Holgate,27,2047,0,1.405400881,3,1.122264192,12,4,5,0,D M S,Everton,Everton,0,1.405400881,6.361287424,5.70923648,Everton,,,,194164,0,0,0,0,0,2,0,,0,Mason,0,165,FALSE,,,50,194164.jpg,0,Holgate,0.6,FALSE,,a,7,11,71,0,0,0,0,0,14.2,Holgate,Holgate,Everton,Holgate Everton,D,2052,0,4,5,34,0,0,0,5,0,0,6,412,465.4,63.9,152,68.3,126,47,262,88,197,51,202,61
7768,Mason Mount,37,2894,7,7.49783041,5,5.258456767,78,52,3,0,F M S,Chelsea,Chelsea,7,7.49783041,16.87500463,8.520663107,Chelsea,,,,184341,0,0,0,0,0,3,0,,0,Mason,0,120,FALSE,,,70,184341.jpg,0,Mount,12.4,FALSE,,a,5,8,137,0,0,0,0,0,19.6,Mount,Mount,Chelsea,Mount Chelsea,M,2865,7,6,9,44,0,0,0,3,0,0,11,510,641.2,814,974,242.8,60,16,15,12,27,12,19,11
2385,Mat Ryan,38,3420,0,0,0,0,0,0,0,0,GK,Brighton,Brighton,0,0,4.315608842,4.315608842,Brighton,,,,131897,0,0,0,0,0,1,0,,0,Mathew,0,70,FALSE,,,45,131897.jpg,0,Ryan,21.6,FALSE,,a,3,36,135,0,0,0,0,0,30,Ryan,Ryan,Brighton,Ryan Brighton,GK,3420,0,0,9,54,0,0,0,0,0,117,14,754,1000,0,0,100.1,9,2,399,32,386,29,131,2
1017,Matej Vydra,19,794,2,4.003597118,1,0.7459431458,18,8,0,0,F S,Burnley,Burnley,2,4.003597118,5.321380101,0.6670278106,Burnley,,,,81183,0,0,0,0,0,4,0,,0,Matej,0,93,FALSE,,,50,81183.jpg,0,Vydra,0.9,FALSE,,a,4,90,39,0,0,0,0,0,7.8,Vydra,Vydra,Burnley,Vydra Burnley,F,807,2,1,5,7,0,0,0,0,0,0,3,112,144.2,113.3,273,53.3,289,36,215,35,126,34,243,36
2254,Mateo Kovacic,31,2086,1,0.9726598635,3,1.848453196,21,28,8,0,M S,Chelsea,Chelsea,1,0.9726598635,10.1122225,9.035377033,Chelsea,,0,,91651,0,0,0,0,0,3,0,,0,Mateo,0,107,FALSE,Suspended - unknown return date,2020-08-15T10:00:11.528964Z,55,91651.jpg,0,Kovacic,0.1,FALSE,,s,5,8,68,0,0,0,0,0,12.4,Kovacic,Kovacic,Chelsea,Kovacic Chelsea,M,2065,1,3,4,37,0,0,0,8,0,0,6,461,497,458.5,186,114,119,42,60,47,177,97,106,62
6852,Matt Doherty,36,2842,4,6.484134657,3,2.127985888,34,21,1,0,D M S,Wolverhampton Wanderers,Wolves,4,6.484134657,14.1650483,7.663296996,Wolves,,,,87835,0,0,0,0,0,2,0,,0,Matt,0,457,FALSE,,,60,87835.jpg,0,Doherty,24.5,FALSE,,a,20,39,167,0,0,0,0,0,27.8,Doherty,Doherty,Wolves,Doherty Wolves,D,2836,4,8,12,31,0,0,0,1,0,0,15,590,576.2,340.5,681,160,78,31,103,21,41,1,50,5
461,Matt Ritchie,18,1321,2,1.510739537,1,2.345365051,26,32,4,0,D M S,Newcastle United,Newcastle,2,0.749570664,2.739802847,1.418419342,Newcastle,,,,56983,0,0,0,0,0,3,0,,0,Matt,0,322,FALSE,,,50,56983.jpg,0,Ritchie,0.9,FALSE,,a,14,4,74,0,0,0,0,0,14.8,Ritchie,Ritchie,Newcastle,Ritchie Newcastle,M,1312,2,1,8,19,0,0,1,4,0,0,7,293,285.4,482.7,218,98.6,211,87,51,39,154,84,136,72
884,Matt Targett,28,2305,1,0.3935443014,2,3.29992317,7,29,4,0,D M S,Aston Villa,Aston Villa,1,0.3935443014,7.988193564,6.494183116,Aston Villa,,,,169359,0,0,0,0,0,2,0,,0,Matt,0,42,FALSE,,,45,169359.jpg,0,Targett,2.3,FALSE,,a,2,7,80,0,0,0,0,0,17.8,Targett,Targett,Aston Villa,Targett Aston Villa,D,2291,1,3,5,40,0,0,0,4,0,0,10,433,503.8,432.9,130,106.9,114,44,74,14,207,56,120,30
5759,Matteo Guendouzi,24,1744,0,0.5298995525,1,1.063303284,11,12,6,0,M S,Arsenal,Arsenal,0,0.5298995525,6.531605005,5.212480575,Arsenal,,,,242166,0,0,0,0,0,3,0,,0,Matteo,0,25,FALSE,,,50,242166.jpg,0,Guendouzi,0.1,FALSE,,a,1,3,48,0,0,0,0,0,9.6,Guendouzi,Guendouzi,Arsenal,Guendouzi Arsenal,M,1744,0,2,3,31,0,0,0,6,0,0,2,272,333.6,235.1,146,71.6,186,77,150,97,201,105,189,95
1652,Matthew Lowton,17,1530,0,0.01424340252,1,1.274649853,1,11,2,0,D,Burnley,Burnley,0,0.01424340252,3.158141002,2.133144137,Burnley,,,,68983,0,0,0,0,0,2,0,,0,Matthew,0,92,FALSE,,,45,68983.jpg,0,Lowton,0.6,FALSE,,a,4,90,48,0,0,0,0,0,10.7,Lowton,Lowton,Burnley,Lowton Burnley,D,1530,0,1,6,31,0,0,0,2,0,0,1,270,294.2,181.7,15,49.2,206,79,177,42,311,118,255,84
7332,Max Kilman,3,183,0,0,0,0,0,0,0,0,D S,Wolverhampton Wanderers,Wolves,0,0,0.03503457084,0.03503457084,Wolves,,,,214048,0,0,0,0,0,2,0,,0,Max,0,470,FALSE,,,40,214048.jpg,0,Kilman,1.6,FALSE,,a,20,39,5,0,0,0,0,0,1.2,Kilman,Kilman,Wolves,Kilman Wolves,D,184,0,0,0,2,0,0,0,0,0,0,0,24,35.2,1.2,0,3.7,339,126,348,134,342,133,351,128
338,Max Meyer,17,641,0,0.4592808476,0,0.1979997866,9,4,1,0,F M S,Crystal Palace,Crystal Palace,0,0.4592808476,0.8563479297,0.379644135,Crystal Palace,,,,141020,0,0,0,0,0,3,0,,0,Max,0,143,FALSE,,,50,141020.jpg,0,Meyer,0.1,FALSE,,a,6,31,23,0,0,0,0,0,4.6,Meyer,Meyer,Crystal Palace,Meyer Crystal Palace,M,645,0,0,1,11,0,0,0,1,0,0,0,67,68,68.9,103,23.8,323,136,254,131,228,115,305,133
8287,Mbwana Samatta,14,962,1,2.527881511,0,0.3115765862,17,9,1,0,F S,Aston Villa,Aston Villa,1,2.527881511,3.418448895,1.347539343,Aston Villa,,,,217487,0,0,0,0,0,4,0,,0,Mbwana,0,49,FALSE,,,60,217487.jpg,0,Samatta,0.2,FALSE,,a,2,7,29,0,0,0,0,0,4.8,Samatta,Samatta,Aston Villa,Samatta Aston Villa,F,940,1,0,4,18,0,0,0,1,0,0,2,74,67.6,131.5,245,44.2,324,42,206,32,141,36,266,38
499,Mesut Özil,18,1472,1,1.70827345,2,2.287408385,9,37,1,0,M,Arsenal,Arsenal,1,1.70827345,8.399061233,6.210024692,Arsenal,,,,37605,0,0,0,0,0,3,0,,0,Mesut,0,1,FALSE,,,70,37605.jpg,0,Özil,8,FALSE,,a,1,3,53,0,0,0,0,0,7.6,Özil,Özil,Arsenal,Özil Arsenal,M,1439,1,3,5,20,0,0,0,1,0,0,1,256,223.6,582.9,190,99.8,250,107,34,28,173,94,134,71
1653,Michael Keane,31,2550,2,2.021645652,0,0.6693382375,14,6,3,0,D S,Everton,Everton,2,2.021645652,5.468895569,4.870126873,Everton,,,,106611,0,0,0,0,0,2,0,,0,Michael,0,156,FALSE,,,50,106611.jpg,0,Keane,0.6,FALSE,,a,7,11,90,0,0,0,0,0,18,Keane,Keane,Everton,Keane Everton,D,2556,2,0,7,42,1,0,0,3,0,0,9,490,666.4,80,204,95.2,52,21,240,76,167,35,144,38
6504,Michael Obafemi,21,654,3,2.154612448,2,1.225346729,12,10,1,0,F S,Southampton,Southampton,3,2.154612448,2.883793211,0.5151654873,Southampton,,,,220598,0,0,0,0,0,4,0,,0,Michael,0,381,FALSE,,,50,220598.jpg,0,Obafemi,2.4,FALSE,,a,16,20,45,0,0,0,0,0,9,Obafemi,Obafemi,Southampton,Obafemi Southampton,F,655,3,2,3,12,0,0,0,1,0,0,2,165,170.8,130.7,235,53.4,275,33,207,33,145,37,240,35
531,Michail Antonio,24,1767,10,13.24954917,3,3.921495376,68,26,3,0,F M S,West Ham,West Ham,9,12.48838033,13.95970739,2.270155581,West Ham,,,,57531,0,0,0,0,0,4,0,,0,Michail,0,437,FALSE,,,65,57531.jpg,0,Antonio,14.8,FALSE,,a,19,21,111,0,0,0,0,0,17.1,Antonio,Antonio,West Ham,Antonio West Ham,F,1767,10,4,3,30,0,0,0,3,0,0,8,284,552.8,377.4,1094,201.7,90,13,93,11,20,12,35,13
1678,Michy Batshuayi,16,194,1,3.03881897,1,0.2025036272,15,3,0,0,F S,Chelsea,Chelsea,1,3.03881897,3.128807252,0.2204307839,Chelsea,,,,94245,0,0,0,0,0,4,0,,0,Michy,0,108,FALSE,,,60,94245.jpg,0,Batshuayi,0.3,FALSE,,a,5,8,28,0,0,0,0,0,4.7,Batshuayi,Batshuayi,Chelsea,Batshuayi Chelsea,F,224,1,2,0,8,0,0,0,0,0,0,1,59,61.8,42.9,185,28.3,327,43,283,44,179,43,294,44
7420,Miguel Almirón,36,3063,4,7.755137665,2,2.901229421,55,31,5,0,F M S,Newcastle United,Newcastle,4,7.755137665,13.8757096,3.989844505,Newcastle,,,,179018,0,0,0,0,0,3,0,,0,Miguel,0,339,FALSE,,,60,179018.jpg,0,Almirón,0.7,FALSE,,a,14,4,109,0,0,0,0,0,18.2,Almirón,Almirón,Newcastle,Almirón Newcastle,M,3020,4,2,12,48,0,0,0,5,0,0,5,356,481.6,450.2,750,168,124,46,63,49,38,19,48,27
1250,Mohamed Salah,34,2904,19,20.6633187,10,8.726042524,132,60,1,0,F S,Liverpool,Liverpool,16,18.37981213,31.37419793,8.425026853,Liverpool,,,,118748,0,0,0,0,0,3,0,,0,Mohamed,0,254,FALSE,,,120,118748.jpg,0,Salah,29.6,FALSE,,a,11,14,233,0,0,0,0,0,19.4,Salah,Salah,Liverpool,Salah Liverpool,M,2879,19,10,16,26,0,0,0,1,0,0,26,661,1061.2,834.8,2156,405.1,2,2,12,9,1,1,2,2
1304,Moise Kean,29,783,2,4.140312345,2,2.337308671,30,10,1,0,F S,Everton,Everton,2,4.140312345,6.865808516,1.085837044,Everton,,,,242058,0,0,0,0,0,4,0,,0,Moise,0,169,FALSE,,,60,242058.jpg,0,Kean,0.4,FALSE,,a,7,11,53,0,0,0,0,0,8.8,Kean,Kean,Everton,Kean Everton,F,830,2,2,1,15,0,0,0,1,0,0,5,138,153.6,136.5,429,71.1,283,34,203,30,75,31,191,31
6857,Morgan Gibbs-White,7,119,0,0.07185499556,0,0.07087609172,2,3,0,0,M S,Wolverhampton Wanderers,Wolves,0,0.07185499556,0.3064293079,0.1927992776,Wolves,,,,222531,0,0,0,0,0,3,0,,0,Morgan,0,473,FALSE,,,50,222531.jpg,0,Gibbs-White,0.1,FALSE,,a,20,39,11,0,0,0,0,0,2.2,Gibbs-White,Gibbs-White,Wolves,Gibbs-White Wolves,M,125,0,1,0,2,0,0,0,0,0,0,0,39,6.6,44.1,12,6.3,362,150,282,141,314,146,345,146
7701,Moussa Djenepo,18,920,2,2.240286709,2,2.051112972,20,11,4,1,F M S,Southampton,Southampton,2,2.240286709,5.601651658,2.570022599,Southampton,,,,431131,0,0,0,0,0,3,0,,0,Moussa,0,382,FALSE,,,55,431131.jpg,0,Djenepo,0.2,FALSE,,a,16,20,40,0,0,0,0,0,7.3,Djenepo,Djenepo,Southampton,Djenepo Southampton,M,920,2,2,2,14,0,0,0,4,1,0,3,151,224.4,153.4,252,62.9,249,106,193,118,136,80,216,104
772,Moussa Sissoko,29,2466,2,2.539252415,1,1.695646325,15,16,8,0,D M S,Tottenham,Spurs,2,2.539252415,8.974991187,5.875649888,Spurs,,,,45268,0,0,0,0,0,3,0,,0,Moussa,0,385,FALSE,,,50,45268.jpg,0,Sissoko,0.2,FALSE,,a,17,6,69,0,0,0,0,0,13.8,Sissoko,Sissoko,Spurs,Sissoko Spurs,M,2451,2,1,7,31,0,0,0,8,0,0,0,386,346,275.7,189,81,181,76,129,85,174,95,171,90
751,N'Golo Kanté,22,1733,3,1.543912956,0,1.520271977,18,27,4,0,M S,Chelsea,Chelsea,3,1.543912956,7.209238461,4.837984517,Chelsea,,,,116594,0,0,0,0,0,3,0,,0,N'Golo,0,113,FALSE,,,50,116594.jpg,0,Kanté,0.9,FALSE,,a,5,8,57,0,0,0,0,0,11.4,Kanté,Kanté,Chelsea,Kanté Chelsea,M,1730,3,0,3,25,0,0,0,4,0,0,2,294,422.8,424.5,214,106.3,150,58,80,57,155,85,121,67
5247,Naby Keita,18,812,2,1.72337391,3,3.215543868,12,15,1,0,M S,Liverpool,Liverpool,2,1.72337391,9.588453019,5.729767522,Liverpool,,,,175592,0,0,0,0,0,3,0,,0,Naby,0,261,FALSE,,,55,175592.jpg,0,Keita,0.8,FALSE,,a,11,14,52,0,0,0,0,0,9.5,Keita,Keita,Liverpool,Keita Liverpool,M,806,2,3,5,8,0,0,0,1,0,0,3,224,281.8,234.7,169,68.7,214,90,152,99,189,100,200,99
579,Nathan Aké,29,2503,2,3.051247042,2,1.962919146,25,7,2,0,D,Bournemouth,Bournemouth,2,3.051247042,3.545500601,2.957154842,Bournemouth,,,,126184,0,0,0,0,0,2,0,,0,Nathan,0,279,FALSE,,,55,126184.jpg,0,Aké,8.8,FALSE,,a,12,43,79,0,0,0,0,0,14.4,Aké,Aké,Man City,Aké Man City,D,2503,2,2,4,46,0,0,0,2,0,0,6,499,691.2,92.7,326,111,51,20,231,70,104,15,109,25
790,Nathan Redmond,32,2781,4,5.287322389,4,3.624410872,59,38,2,0,F M,Southampton,Southampton,4,5.287322389,13.67461494,6.087857706,Southampton,,,,83283,0,0,0,0,0,3,0,,0,Nathan,0,365,FALSE,,,65,83283.jpg,0,Redmond,0.7,FALSE,,a,16,20,107,0,0,0,0,0,16.5,Redmond,Redmond,Southampton,Redmond Southampton,M,2763,4,4,7,51,0,0,0,2,0,0,8,412,517.2,539.1,752,181.2,111,38,41,33,36,17,41,22
3621,Neal Maupay,37,2782,10,13.55854326,3,2.50613138,96,25,3,0,F S,Brighton,Brighton,9,12.03620561,13.85504301,3.483616909,Brighton,,,,115382,0,0,0,0,0,4,0,,0,Neal,0,68,FALSE,,,65,115382.jpg,0,Maupay,2.2,FALSE,,a,3,36,131,0,0,0,0,0,20.2,Maupay,Maupay,Brighton,Maupay Brighton,F,2763,10,3,8,36,0,0,1,3,0,0,21,361,518.6,369.2,1519,240.5,109,16,95,12,7,5,21,8
8204,Neco Williams,6,235,0,0.2335284539,0,0.04667234421,7,2,1,0,D S,Liverpool,Liverpool,0,0.2335284539,0.9303017408,0.7279277593,Liverpool,,,,215136,0,0,0,0,0,2,0,,0,Neco,0,264,FALSE,,,40,215136.jpg,0,Williams,6.2,FALSE,,a,11,14,14,0,0,0,0,0,3.5,Williams,Williams,Liverpool,Williams Liverpool,D,228,0,0,1,2,0,0,0,1,0,0,3,53,49.4,53.3,98,20,331,122,274,94,236,72,316,116
710,Neil Taylor,14,1085,0,0.1268537119,0,0.4706347287,3,5,2,0,D M S,Aston Villa,Aston Villa,0,0.1268537119,2.888129717,2.387244208,Aston Villa,,,,47390,0,0,0,0,0,2,0,,0,Neil,0,31,FALSE,,,45,47390.jpg,0,Taylor,0.5,FALSE,,a,2,7,22,0,0,0,0,0,4.9,Taylor,Taylor,Burnley,Taylor Burnley,D,1088,0,0,2,25,0,0,0,2,0,0,0,163,157.6,79.7,29,26.7,280,107,241,77,294,107,296,105
697,Nemanja Matic,21,1586,0,0.2343028076,2,0.8946507536,7,15,2,0,M S,Manchester United,Man Utd,0,0.2343028076,9.277427122,8.34947345,Man Utd,,,,62398,0,0,0,0,0,3,0,,0,Nemanja,0,295,FALSE,,,50,62398.jpg,0,Matic,0.1,FALSE,,a,13,1,55,0,0,0,0,0,11,Matic,Matic,Man Utd,Matic Man Utd,M,1578,0,2,10,13,0,0,0,2,0,0,2,287,357.4,250.3,53,66.2,174,74,140,91,277,134,208,102
5552,Nick Pope,38,3420,0,0,0,0.1997062638,0,3,1,0,GK,Burnley,Burnley,0,0,2.249560819,2.087928255,Burnley,,,,98747,0,0,0,0,0,1,0,,0,Nick,0,96,FALSE,,,55,98747.jpg,0,Pope,28.7,FALSE,,a,4,90,170,0,0,0,0,0,30.9,Pope,Pope,Burnley,Pope Burnley,GK,3420,0,0,15,50,0,1,0,1,0,120,23,789,900,30.3,2,93.1,15,3,298,1,331,3,146,3
611,Nicolás Otamendi,24,1705,2,2.054820953,0,0.177584189,15,4,3,0,D S,Manchester City,Man City,2,2.054820953,10.63932938,10.6018526,Man City,,,,57410,0,0,0,0,0,2,0,,0,Nicolás,0,269,FALSE,,,50,57410.jpg,0,Otamendi,0.4,FALSE,,a,12,43,82,0,0,0,0,0,16.4,Otamendi,Otamendi,Man City,Otamendi Man City,D,1710,2,1,7,21,0,0,0,3,0,0,6,389,443.6,65.5,319,82.7,137,50,260,86,109,17,167,47
573,Odion Ighalo,11,69,0,2.456312805,0,0.08709934354,7,2,0,0,S,Manchester United,Man Utd,0,2.456312805,2.622232538,0.07882040739,Man Utd,,,,58498,0,0,0,0,0,4,0,,0,Odion,0,293,FALSE,,,65,58498.jpg,0,Ighalo,0.3,FALSE,,a,13,1,11,0,0,0,0,0,1.7,Ighalo,Ighalo,Man Utd,Ighalo Man Utd,F,92,0,0,0,0,0,0,0,0,0,0,0,24,23,23.8,135,18.1,347,47,310,46,205,45,318,45
2958,Oleksandr Zinchenko,19,1265,0,0.4770020023,0,2.093007034,16,20,0,1,D M S,Manchester City,Man City,0,0.4770020023,10.34460018,9.809206281,Man City,,,,206325,0,0,0,0,0,2,0,,0,Oleksandr,0,283,FALSE,,,55,206325.jpg,0,Zinchenko,1,FALSE,,a,12,43,49,0,0,0,0,0,8.9,Zinchenko,Zinchenko,Man City,Zinchenko Man City,D,1271,0,0,6,15,0,0,0,0,1,0,1,295,232,375.8,102,71.2,242,95,94,20,230,69,190,56
